0.5785 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'pyo', 'pygame'] (in that order).
6.2171 	EXP 	Created list_text1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='list_text1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
6.2185 	EXP 	Created list_text2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='list_text2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
6.2189 	EXP 	Created list_text3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='list_text3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
6.2192 	EXP 	Created list_text4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='list_text4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
6.2196 	EXP 	Created list_text5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='list_text5', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
6.2206 	EXP 	Created fixation_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation_1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
6.2260 	EXP 	Created difficulty_question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='difficulty_question', opacity=1.0, ori=0, pos=array([0. , 0.2]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
6.2330 	EXP 	Created options = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='options', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
6.2406 	EXP 	Created anchor_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='anchor_1', opacity=1.0, ori=0, pos=array([-0.4, -0.2]), rgb=array([255., 255., 255.]), text='Not difficult at all', units='height', win=Window(...), wrapWidth=1)
6.2448 	EXP 	Created anchor_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='anchor_2', opacity=1.0, ori=0, pos=array([ 0.4, -0.2]), rgb=array([255., 255., 255.]), text='Very Difficult\n', units='height', win=Window(...), wrapWidth=1)
6.2638 	EXP 	Created text_other = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_other', opacity=1.0, ori=0, pos=array([0.  , 0.25]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
6.2642 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
6.2680 	EXP 	Created thank_you = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='thank_you', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
6.2733 	EXP 	Imported instructions.xlsx as conditions, 6 conditions, 1 params
6.2735 	EXP 	Created sequence: sequential, trialTypes=6, nReps=1, seed=None
6.2736 	EXP 	New trial (rep=0, index=0): OrderedDict([('INS', 'Slide1.png')])
6.3453 	EXP 	instructions: image = 'Slide1.png'
6.3453 	EXP 	instructions: autoDraw = True
6.7973 	EXP 	New trial (rep=0, index=1): OrderedDict([('INS', 'Slide2.png')])
6.8165 	DATA 	Keypress: space
6.8303 	EXP 	instructions: autoDraw = False
6.8303 	EXP 	instructions: image = 'Slide2.png'
6.8303 	EXP 	instructions: autoDraw = True
7.0972 	EXP 	New trial (rep=0, index=2): OrderedDict([('INS', 'Slide3.png')])
7.1190 	DATA 	Keypress: space
7.1303 	EXP 	instructions: autoDraw = False
7.1303 	EXP 	instructions: image = 'Slide3.png'
7.1303 	EXP 	instructions: autoDraw = True
7.3805 	EXP 	New trial (rep=0, index=3): OrderedDict([('INS', 'Slide4.png')])
7.3999 	DATA 	Keypress: space
7.4135 	EXP 	instructions: autoDraw = False
7.4135 	EXP 	instructions: image = 'Slide4.png'
7.4135 	EXP 	instructions: autoDraw = True
7.7649 	EXP 	New trial (rep=0, index=4): OrderedDict([('INS', 'Slide5.png')])
7.7865 	DATA 	Keypress: space
7.7980 	EXP 	instructions: autoDraw = False
7.7980 	EXP 	instructions: image = 'Slide5.png'
7.7980 	EXP 	instructions: autoDraw = True
8.1148 	EXP 	New trial (rep=0, index=5): OrderedDict([('INS', 'Slide6.png')])
8.1333 	DATA 	Keypress: space
8.1469 	EXP 	instructions: autoDraw = False
8.1469 	EXP 	instructions: image = 'Slide6.png'
8.1469 	EXP 	instructions: autoDraw = True
9.5350 	EXP 	Imported conditions.xlsx as conditions, 9 conditions, 2 params
9.5352 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
9.5357 	EXP 	New trial (rep=0, index=0): OrderedDict([('Category', 'Words that start with F'), ('Type', 'Phonemic')])
9.5427 	DATA 	Keypress: g
9.5638 	EXP 	instructions: autoDraw = False
9.5638 	EXP 	letter_text: text = 'Words that start with F'
9.5638 	EXP 	list_text1: text = ''
9.5638 	EXP 	list_text1: pos = [-0.6, 0.15]
9.5638 	EXP 	list_text2: text = ''
9.5638 	EXP 	list_text2: pos = [-0.3, 0.15]
9.5638 	EXP 	list_text3: text = ''
9.5638 	EXP 	list_text3: pos = [0, 0.15]
9.5638 	EXP 	list_text4: text = ''
9.5638 	EXP 	list_text4: pos = [0.3, 0.15]
9.5638 	EXP 	list_text5: text = ''
9.5638 	EXP 	list_text5: pos = [0.6, 0.15]
9.5638 	EXP 	letter_text: font = 'Arial'
9.5638 	EXP 	letter_text: bold = True
9.5638 	EXP 	fixation: autoDraw = True
10.5478 	EXP 	timer: autoDraw = True
10.5478 	EXP 	instruct_text: autoDraw = True
10.5478 	EXP 	letter_text: autoDraw = True
10.5478 	EXP 	screen_text: autoDraw = True
10.5478 	EXP 	list_text1: autoDraw = True
10.5478 	EXP 	list_text2: autoDraw = True
10.5478 	EXP 	list_text3: autoDraw = True
10.5478 	EXP 	list_text4: autoDraw = True
10.5478 	EXP 	list_text5: autoDraw = True
10.5478 	EXP 	letter_text: text = 'Words that start with F'
10.5643 	EXP 	fixation: autoDraw = False
12.6506 	DATA 	Keypress: f
12.6653 	EXP 	screen_text: text = 'f'
12.8165 	DATA 	Keypress: r
12.8326 	EXP 	screen_text: text = 'fr'
12.9173 	DATA 	Keypress: o
12.9320 	EXP 	screen_text: text = 'fro'
13.0003 	DATA 	Keypress: g
13.0153 	EXP 	screen_text: text = 'frog'
13.3331 	DATA 	Keypress: return
13.3502 	EXP 	screen_text: text = 'frog'
13.3502 	EXP 	screen_text: text = ''
13.3502 	EXP 	list_text1: pos = array([-0.6   ,  0.1216])
13.3502 	EXP 	list_text1: text = '\nfrog'
14.9663 	DATA 	Keypress: f
14.9827 	EXP 	screen_text: text = 'f'
15.2666 	DATA 	Keypress: r
15.2824 	EXP 	screen_text: text = 'fr'
15.8665 	DATA 	Keypress: backspace
15.8827 	EXP 	screen_text: text = 'f'
16.0687 	DATA 	Keypress: l
16.0830 	EXP 	screen_text: text = 'fl'
16.2015 	DATA 	Keypress: o
16.2173 	EXP 	screen_text: text = 'flo'
16.2698 	DATA 	Keypress: s
16.3003 	EXP 	screen_text: text = 'flos'
16.5850 	DATA 	Keypress: s
16.6009 	EXP 	screen_text: text = 'floss'
17.2029 	DATA 	Keypress: return
17.2334 	EXP 	screen_text: text = 'floss'
17.2334 	EXP 	screen_text: text = ''
17.2334 	EXP 	list_text1: pos = array([-0.6   ,  0.0932])
17.2334 	EXP 	list_text1: text = '\nfrog\nfloss'
17.8351 	DATA 	Keypress: f
17.8507 	EXP 	screen_text: text = 'f'
18.0687 	DATA 	Keypress: r
18.0838 	EXP 	screen_text: text = 'fr'
18.1033 	DATA 	Keypress: e
18.1339 	EXP 	screen_text: text = 'fre'
18.3347 	DATA 	Keypress: a
18.3505 	EXP 	screen_text: text = 'frea'
18.4350 	DATA 	Keypress: k
18.4499 	EXP 	screen_text: text = 'freak'
18.8347 	DATA 	Keypress: return
18.8502 	EXP 	screen_text: text = 'freak'
18.8502 	EXP 	screen_text: text = ''
18.8502 	EXP 	list_text1: pos = array([-0.6   ,  0.0648])
18.8502 	EXP 	list_text1: text = '\nfrog\nfloss\nfreak'
19.1845 	DATA 	Keypress: f
19.2000 	EXP 	screen_text: text = 'f'
19.4686 	DATA 	Keypress: r
19.4838 	EXP 	screen_text: text = 'fr'
20.6521 	DATA 	Keypress: o
20.6678 	EXP 	screen_text: text = 'fro'
21.1032 	DATA 	Keypress: c
21.1189 	EXP 	screen_text: text = 'froc'
21.1870 	DATA 	Keypress: k
21.2022 	EXP 	screen_text: text = 'frock'
22.0192 	DATA 	Keypress: return
22.0357 	EXP 	screen_text: text = 'frock'
22.0357 	EXP 	screen_text: text = ''
22.0357 	EXP 	list_text1: pos = array([-0.6   ,  0.0364])
22.0357 	EXP 	list_text1: text = '\nfrog\nfloss\nfreak\nfrock'
22.2552 	DATA 	Keypress: f
22.2849 	EXP 	screen_text: text = 'f'
22.4367 	DATA 	Keypress: r
22.4526 	EXP 	screen_text: text = 'fr'
22.5034 	DATA 	Keypress: o
22.5188 	EXP 	screen_text: text = 'fro'
22.6722 	DATA 	Keypress: l
22.7018 	EXP 	screen_text: text = 'frol'
22.8204 	DATA 	Keypress: i
22.8356 	EXP 	screen_text: text = 'froli'
22.9203 	DATA 	Keypress: c
22.9349 	EXP 	screen_text: text = 'frolic'
22.9859 	DATA 	Keypress: k
23.0015 	EXP 	screen_text: text = 'frolick'
23.3693 	DATA 	Keypress: return
23.3850 	EXP 	screen_text: text = 'frolick'
23.3850 	EXP 	screen_text: text = ''
23.3850 	EXP 	list_text1: pos = array([-0.6  ,  0.008])
23.3850 	EXP 	list_text1: text = '\nfrog\nfloss\nfreak\nfrock\nfrolick'
23.6703 	DATA 	Keypress: f
23.6852 	EXP 	screen_text: text = 'f'
23.8530 	DATA 	Keypress: r
23.8692 	EXP 	screen_text: text = 'fr'
24.0363 	DATA 	Keypress: a
24.0519 	EXP 	screen_text: text = 'fra'
24.4708 	DATA 	Keypress: t
24.4854 	EXP 	screen_text: text = 'frat'
24.7858 	DATA 	Keypress: return
24.8018 	EXP 	screen_text: text = 'frat'
24.8018 	EXP 	screen_text: text = ''
24.8018 	EXP 	list_text1: pos = array([-0.6   , -0.0204])
24.8018 	EXP 	list_text1: text = '\nfrog\nfloss\nfreak\nfrock\nfrolick\nfrat'
25.2196 	DATA 	Keypress: f
25.2356 	EXP 	screen_text: text = 'f'
25.3702 	DATA 	Keypress: r
25.3852 	EXP 	screen_text: text = 'fr'
25.4387 	DATA 	Keypress: a
25.4690 	EXP 	screen_text: text = 'fra'
25.6038 	DATA 	Keypress: t
25.6190 	EXP 	screen_text: text = 'frat'
25.6869 	DATA 	Keypress: e
25.7026 	EXP 	screen_text: text = 'frate'
25.7870 	DATA 	Keypress: r
25.8019 	EXP 	screen_text: text = 'frater'
25.8870 	DATA 	Keypress: n
25.9027 	EXP 	screen_text: text = 'fratern'
26.1208 	DATA 	Keypress: i
26.1361 	EXP 	screen_text: text = 'fraterni'
26.2048 	DATA 	Keypress: t
26.2203 	EXP 	screen_text: text = 'fraternit'
26.3874 	DATA 	Keypress: y
26.4029 	EXP 	screen_text: text = 'fraternity'
26.6381 	DATA 	Keypress: return
26.6529 	EXP 	screen_text: text = 'fraternity'
26.6529 	EXP 	screen_text: text = ''
26.6529 	EXP 	list_text1: pos = array([-0.6   , -0.0488])
26.6529 	EXP 	list_text1: text = '\nfrog\nfloss\nfreak\nfrock\nfrolick\nfrat\nfraternity'
26.7384 	DATA 	Keypress: f
26.7540 	EXP 	screen_text: text = 'f'
27.0215 	DATA 	Keypress: r
27.0370 	EXP 	screen_text: text = 'fr'
27.6705 	DATA 	Keypress: backspace
27.6876 	EXP 	screen_text: text = 'f'
28.3376 	DATA 	Keypress: l
28.3531 	EXP 	screen_text: text = 'fl'
28.4385 	DATA 	Keypress: a
28.4531 	EXP 	screen_text: text = 'fla'
28.5880 	DATA 	Keypress: m
28.6043 	EXP 	screen_text: text = 'flam'
28.9379 	DATA 	Keypress: b
28.9532 	EXP 	screen_text: text = 'flamb'
29.0402 	DATA 	Keypress: o
29.0700 	EXP 	screen_text: text = 'flambo'
29.2211 	DATA 	Keypress: y
29.2366 	EXP 	screen_text: text = 'flamboy'
29.3884 	DATA 	Keypress: a
29.4032 	EXP 	screen_text: text = 'flamboya'
29.6220 	DATA 	Keypress: n
29.6373 	EXP 	screen_text: text = 'flamboyan'
29.7382 	DATA 	Keypress: t
29.7536 	EXP 	screen_text: text = 'flamboyant'
30.0875 	DATA 	Keypress: return
30.1035 	EXP 	screen_text: text = 'flamboyant'
30.1035 	EXP 	screen_text: text = ''
30.1035 	EXP 	list_text1: pos = array([-0.6   , -0.0772])
30.1035 	EXP 	list_text1: text = '\nfrog\nfloss\nfreak\nfrock\nfrolick\nfrat\nfraternity\nflamboyant'
30.5216 	DATA 	Keypress: f
30.5372 	EXP 	screen_text: text = 'f'
30.8389 	DATA 	Keypress: i
30.8538 	EXP 	screen_text: text = 'fi'
31.0047 	DATA 	Keypress: e
31.0210 	EXP 	screen_text: text = 'fie'
31.1057 	DATA 	Keypress: r
31.1211 	EXP 	screen_text: text = 'fier'
31.3728 	DATA 	Keypress: c
31.3886 	EXP 	screen_text: text = 'fierc'
31.4566 	DATA 	Keypress: e
31.4720 	EXP 	screen_text: text = 'fierce'
31.7056 	DATA 	Keypress: return
31.7212 	EXP 	screen_text: text = 'fierce'
31.7212 	EXP 	screen_text: text = ''
31.7212 	EXP 	list_text1: pos = array([-0.6   , -0.1056])
31.7212 	EXP 	list_text1: text = '\nfrog\nfloss\nfreak\nfrock\nfrolick\nfrat\nfraternity\nflamboyant\nfierce'
31.9087 	DATA 	Keypress: f
31.9387 	EXP 	screen_text: text = 'f'
32.1059 	DATA 	Keypress: l
32.1220 	EXP 	screen_text: text = 'fl'
32.2062 	DATA 	Keypress: a
32.2221 	EXP 	screen_text: text = 'fla'
32.2902 	DATA 	Keypress: s
32.3057 	EXP 	screen_text: text = 'flas'
32.4257 	DATA 	Keypress: k
32.4557 	EXP 	screen_text: text = 'flask'
32.7731 	DATA 	Keypress: return
32.7889 	EXP 	screen_text: text = 'flask'
32.7889 	EXP 	screen_text: text = ''
32.7889 	EXP 	list_text1: pos = array([-0.6  , -0.134])
32.7889 	EXP 	list_text1: text = '\nfrog\nfloss\nfreak\nfrock\nfrolick\nfrat\nfraternity\nflamboyant\nfierce\nflask'
32.9071 	DATA 	Keypress: f
32.9213 	EXP 	screen_text: text = 'f'
33.2893 	DATA 	Keypress: l
33.3048 	EXP 	screen_text: text = 'fl'
33.4060 	DATA 	Keypress: a
33.4214 	EXP 	screen_text: text = 'fla'
33.5227 	DATA 	Keypress: s
33.5384 	EXP 	screen_text: text = 'flas'
33.6726 	DATA 	Keypress: h
33.6881 	EXP 	screen_text: text = 'flash'
34.1246 	DATA 	Keypress: return
34.1550 	EXP 	screen_text: text = 'flash'
34.1550 	EXP 	screen_text: text = ''
34.1550 	EXP 	list_text2: pos = array([-0.3   ,  0.1216])
34.1550 	EXP 	list_text2: text = '\nflash'
34.4063 	DATA 	Keypress: f
34.4217 	EXP 	screen_text: text = 'f'
34.5062 	DATA 	Keypress: l
34.5221 	EXP 	screen_text: text = 'fl'
34.7072 	DATA 	Keypress: o
34.7214 	EXP 	screen_text: text = 'flo'
34.7894 	DATA 	Keypress: o
34.8049 	EXP 	screen_text: text = 'floo'
34.9229 	DATA 	Keypress: r
34.9386 	EXP 	screen_text: text = 'floor'
35.1895 	DATA 	Keypress: return
35.2052 	EXP 	screen_text: text = 'floor'
35.2052 	EXP 	screen_text: text = ''
35.2052 	EXP 	list_text2: pos = array([-0.3   ,  0.0932])
35.2052 	EXP 	list_text2: text = '\nflash\nfloor'
36.0740 	DATA 	Keypress: f
36.0892 	EXP 	screen_text: text = 'f'
36.3080 	DATA 	Keypress: l
36.3227 	EXP 	screen_text: text = 'fl'
36.4580 	DATA 	Keypress: e
36.4735 	EXP 	screen_text: text = 'fle'
37.4752 	DATA 	Keypress: e
37.4897 	EXP 	screen_text: text = 'flee'
37.7737 	DATA 	Keypress: return
37.7907 	EXP 	screen_text: text = 'flee'
37.7907 	EXP 	screen_text: text = ''
37.7907 	EXP 	list_text2: pos = array([-0.3   ,  0.0648])
37.7907 	EXP 	list_text2: text = '\nflash\nfloor\nflee'
38.3078 	DATA 	Keypress: f
38.3229 	EXP 	screen_text: text = 'f'
38.5909 	DATA 	Keypress: l
38.6064 	EXP 	screen_text: text = 'fl'
38.6935 	DATA 	Keypress: a
38.7230 	EXP 	screen_text: text = 'fla'
38.9910 	DATA 	Keypress: v
39.0065 	EXP 	screen_text: text = 'flav'
39.1411 	DATA 	Keypress: o
39.1564 	EXP 	screen_text: text = 'flavo'
39.3410 	DATA 	Keypress: u
39.3563 	EXP 	screen_text: text = 'flavou'
39.4579 	DATA 	Keypress: r
39.4730 	EXP 	screen_text: text = 'flavour'
39.8075 	DATA 	Keypress: return
39.8231 	EXP 	screen_text: text = 'flavour'
39.8231 	EXP 	screen_text: text = ''
39.8231 	EXP 	list_text2: pos = array([-0.3   ,  0.0364])
39.8231 	EXP 	list_text2: text = '\nflash\nfloor\nflee\nflavour'
41.1427 	DATA 	Keypress: v
41.1575 	EXP 	screen_text: text = 'v'
41.4427 	DATA 	Keypress: backspace
41.4584 	EXP 	screen_text: text = ''
41.5620 	DATA 	Keypress: f
41.5918 	EXP 	screen_text: text = 'f'
41.6930 	DATA 	Keypress: l
41.7077 	EXP 	screen_text: text = 'fl'
41.8431 	DATA 	Keypress: o
41.8585 	EXP 	screen_text: text = 'flo'
41.9431 	DATA 	Keypress: w
41.9586 	EXP 	screen_text: text = 'flow'
41.9929 	DATA 	Keypress: e
42.0086 	EXP 	screen_text: text = 'flowe'
42.1788 	DATA 	Keypress: r
42.2087 	EXP 	screen_text: text = 'flower'
42.4597 	DATA 	Keypress: return
42.4746 	EXP 	screen_text: text = 'flower'
42.4746 	EXP 	screen_text: text = ''
42.4746 	EXP 	list_text2: pos = array([-0.3  ,  0.008])
42.4746 	EXP 	list_text2: text = '\nflash\nfloor\nflee\nflavour\nflower'
42.7089 	DATA 	Keypress: f
42.7243 	EXP 	screen_text: text = 'f'
43.1763 	DATA 	Keypress: l
43.1911 	EXP 	screen_text: text = 'fl'
44.5426 	DATA 	Keypress: i
44.5583 	EXP 	screen_text: text = 'fli'
44.7451 	DATA 	Keypress: n
44.7749 	EXP 	screen_text: text = 'flin'
44.8265 	DATA 	Keypress: c
44.8416 	EXP 	screen_text: text = 'flinc'
44.9765 	DATA 	Keypress: h
44.9924 	EXP 	screen_text: text = 'flinch'
45.6588 	DATA 	Keypress: return
45.6755 	EXP 	screen_text: text = 'flinch'
45.6755 	EXP 	screen_text: text = ''
45.6755 	EXP 	list_text2: pos = array([-0.3   , -0.0204])
45.6755 	EXP 	list_text2: text = '\nflash\nfloor\nflee\nflavour\nflower\nflinch'
46.2302 	DATA 	Keypress: f
46.2599 	EXP 	screen_text: text = 'f'
46.4444 	DATA 	Keypress: l
